team,label
"[('Norris Cole', 'PG'), ('Leandro Barbosa', 'SG'), ('Malcolm Thomas', 'SF'), ('Lavoy Allen', 'PF'), ('Roy Hibbert', 'C')]",1
"[('JR Smith', 'PG'), ('Wayne Ellington', 'SG'), (""E'Twaun Moore"", 'SF'), ('Travis Outlaw', 'PF'), ('Festus Ezeli', 'C')]",1
"[('Pooh Jeter', 'PG'), ('Leandro Barbosa', 'SG'), ('AJ Price', 'SF'), ('Lavoy Allen', 'PF'), ('Tyson Chandler', 'C')]",1
"[('John Wall', 'PG'), ('Tobias Harris', 'SG'), ('Udonis Haslem', 'SF'), ('James Johnson', 'PF'), ('Tyson Chandler', 'C')]",1
"[('Eric Gordon', 'PG'), ('Tobias Harris', 'SG'), ('AJ Price', 'SF'), ('James Johnson', 'PF'), ('Tyson Chandler', 'C')]",1
"[('Nicolas Batum', 'PG'), ('Leandro Barbosa', 'SG'), ('John Lucas III', 'SF'), ('Taj Gibson', 'PF'), ('Marcin Gortat', 'C')]",1
"[('Ray Allen', 'PG'), ('Marcus Thornton', 'SG'), ('Matt Carroll', 'SF'), ('Taj Gibson', 'PF'), ('Jan Vesely', 'C')]",1
"[('Pooh Jeter', 'PG'), ('Marcus Thornton', 'SG'), ('Brian Scalabrine', 'SF'), ('Luol Deng', 'PF'), ('Hilton Armstrong', 'C')]",1
"[('Nate Robinson', 'PG'), ('Marcus Thornton', 'SG'), ('Leon Powe', 'SF'), ('Samardo Samuels', 'PF'), ('Jerome Jordan', 'C')]",1
"[('Mo Williams', 'PG'), ('Jeffery Taylor', 'SG'), ('Craig Brackins', 'SF'), ('Travis Outlaw', 'PF'), ('Jamaal Magloire', 'C')]",1
"[('Ray Allen', 'PG'), ('Wayne Ellington', 'SG'), ('Matt Carroll', 'SF'), ('James Johnson', 'PF'), ('Jason Smith', 'C')]",1
"[('John Wall', 'PG'), ('Wayne Ellington', 'SG'), ('Jae Crowder', 'SF'), ('Taj Gibson', 'PF'), ('Dwight Howard', 'C')]",1
"[('Eric Gordon', 'PG'), ('Marcus Thornton', 'SG'), ('Greg Smith', 'SF'), ('Samardo Samuels', 'PF'), ('Hilton Armstrong', 'C')]",1
"[('Pooh Jeter', 'PG'), ('Jeffery Taylor', 'SG'), ('AJ Price', 'SF'), ('Zach Randolph', 'PF'), ('Tyson Chandler', 'C')]",1
"[('Jannero Pargo', 'PG'), ('Jeffery Taylor', 'SG'), ('Jae Crowder', 'SF'), ('Zach Randolph', 'PF'), ('Dexter Pittman', 'C')]",1
"[('James Harden', 'PG'), ('Tobias Harris', 'SG'), ('Tornike Shengelia', 'SF'), ('James Johnson', 'PF'), ('Jason Smith', 'C')]",1
"[('Sebastian Telfair', 'PG'), ('Leandro Barbosa', 'SG'), ('Jason Kapono', 'SF'), ('Taj Gibson', 'PF'), ('Hilton Armstrong', 'C')]",1
"[('Mo Williams', 'PG'), ('Jeffery Taylor', 'SG'), ('Jon Brockman', 'SF'), ('Taj Gibson', 'PF'), ('Aaron Gray', 'C')]",1
"[('JR Smith', 'PG'), ('Wayne Ellington', 'SG'), ('John Lucas III', 'SF'), ('Luol Deng', 'PF'), ('Marcin Gortat', 'C')]",1
"[('Vince Carter', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Greg Smith', 'SF'), ('Travis Outlaw', 'PF'), ('Jerome Jordan', 'C')]",1
"[('Raymond Felton', 'PG'), ('Jodie Meeks', 'SG'), ('Chris Wright', 'SF'), ('James Johnson', 'PF'), ('Marcin Gortat', 'C')]",1
"[('Norris Cole', 'PG'), ('Caron Butler', 'SG'), ('Darius Morris', 'SF'), ('James Johnson', 'PF'), ('Jan Vesely', 'C')]",1
"[('Ricky Rubio', 'PG'), ('Jeffery Taylor', 'SG'), ('Malcolm Thomas', 'SF'), ('Samardo Samuels', 'PF'), ('Donatas Motiejunas', 'C')]",1
"[('JR Smith', 'PG'), ('Marcus Thornton', 'SG'), ('Thomas Robinson', 'SF'), ('Zach Randolph', 'PF'), ('Tyson Chandler', 'C')]",1
"[('Mo Williams', 'PG'), ('Jeffery Taylor', 'SG'), ('Leon Powe', 'SF'), ('Samardo Samuels', 'PF'), ('Aaron Gray', 'C')]",1
"[('Nicolas Batum', 'PG'), ('Jodie Meeks', 'SG'), ('Al Jefferson', 'SF'), ('Luol Deng', 'PF'), ('Hilton Armstrong', 'C')]",1
"[('JR Smith', 'PG'), ('Caron Butler', 'SG'), ('Gani Lawal', 'SF'), ('Travis Outlaw', 'PF'), ('Jason Smith', 'C')]",1
"[('Kyle Lowry', 'PG'), ('Jodie Meeks', 'SG'), ('Craig Brackins', 'SF'), ('Zach Randolph', 'PF'), ('Chris Kaman', 'C')]",1
"[('Sebastian Telfair', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Noah Vonleh', 'SF'), ('Lavoy Allen', 'PF'), ('Aaron Gray', 'C')]",1
"[('Michael Carter-Williams', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Chris Wright', 'SF'), ('Luol Deng', 'PF'), ('Aaron Gray', 'C')]",1
"[('Norris Cole', 'PG'), ('Jodie Meeks', 'SG'), ('DeJuan Blair', 'SF'), ('Luol Deng', 'PF'), ('Dexter Pittman', 'C')]",1
"[('Jannero Pargo', 'PG'), ('Wayne Ellington', 'SG'), ('Hedo Turkoglu', 'SF'), ('James Johnson', 'PF'), ('LaMarcus Aldridge', 'C')]",1
"[('Pooh Jeter', 'PG'), ('Jeffery Taylor', 'SG'), ('Josh Powell', 'SF'), ('Travis Outlaw', 'PF'), ('Festus Ezeli', 'C')]",1
"[('Kyle Lowry', 'PG'), ('Marcus Thornton', 'SG'), ('Quincy Pondexter', 'SF'), ('Zach Randolph', 'PF'), ('Hilton Armstrong', 'C')]",1
"[('JR Smith', 'PG'), ('Marcus Thornton', 'SG'), ('Jon Brockman', 'SF'), ('Travis Outlaw', 'PF'), ('Jerome Jordan', 'C')]",1
"[('Ray Allen', 'PG'), ('Wayne Ellington', 'SG'), (""E'Twaun Moore"", 'SF'), ('Taj Gibson', 'PF'), ('Jamaal Magloire', 'C')]",1
"[('Sasha Vujacic', 'PG'), ('Tobias Harris', 'SG'), ('Derrick Favors', 'SF'), ('James Johnson', 'PF'), ('Jerome Jordan', 'C')]",1
"[('James Harden', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Malcolm Thomas', 'SF'), ('Samardo Samuels', 'PF'), ('Spencer Hawes', 'C')]",1
"[('Nicolas Batum', 'PG'), ('Leandro Barbosa', 'SG'), ('Jon Brockman', 'SF'), ('Lavoy Allen', 'PF'), ('Chris Kaman', 'C')]",1
"[('Jordan Farmar', 'PG'), ('Caron Butler', 'SG'), ('Craig Brackins', 'SF'), ('Taj Gibson', 'PF'), ('Jan Vesely', 'C')]",1
"[('Norris Cole', 'PG'), ('Jodie Meeks', 'SG'), ('Jon Brockman', 'SF'), ('James Johnson', 'PF'), ('Dwight Howard', 'C')]",1
"[('JR Smith', 'PG'), ('Marcus Thornton', 'SG'), ('Derrick Favors', 'SF'), ('Luol Deng', 'PF'), ('Tyson Chandler', 'C')]",1
"[('Ray Allen', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Willie Warren', 'SF'), ('James Johnson', 'PF'), ('Robin Lopez', 'C')]",1
"[('Steve Blake', 'PG'), ('Tobias Harris', 'SG'), ('Tornike Shengelia', 'SF'), ('Lavoy Allen', 'PF'), ('Roy Hibbert', 'C')]",1
"[('Ray Allen', 'PG'), ('Tobias Harris', 'SG'), ('Willie Warren', 'SF'), ('Samardo Samuels', 'PF'), ('Dwight Howard', 'C')]",1
"[('Mo Williams', 'PG'), ('Leandro Barbosa', 'SG'), ('Leon Powe', 'SF'), ('Samardo Samuels', 'PF'), ('Jerome Jordan', 'C')]",1
"[('Pooh Jeter', 'PG'), ('Leandro Barbosa', 'SG'), ('Noah Vonleh', 'SF'), ('Taj Gibson', 'PF'), ('Roy Hibbert', 'C')]",1
"[('Jordan Farmar', 'PG'), ('Jeffery Taylor', 'SG'), ('Serge Ibaka', 'SF'), ('Taj Gibson', 'PF'), ('Jerome Jordan', 'C')]",1
"[('Mo Williams', 'PG'), ('Jodie Meeks', 'SG'), ('Chris Quinn', 'SF'), ('James Johnson', 'PF'), ('Aaron Gray', 'C')]",1
"[('Nate Robinson', 'PG'), ('Jeffery Taylor', 'SG'), ('Blake Griffin', 'SF'), ('Samardo Samuels', 'PF'), ('LaMarcus Aldridge', 'C')]",1
"[('Sebastian Telfair', 'PG'), ('Jodie Meeks', 'SG'), ('Blake Griffin', 'SF'), ('Luol Deng', 'PF'), ('Donatas Motiejunas', 'C')]",1
"[('Ray Allen', 'PG'), ('Leandro Barbosa', 'SG'), ('Michael Beasley', 'SF'), ('Taj Gibson', 'PF'), ('Spencer Hawes', 'C')]",1
"[('Steve Blake', 'PG'), ('Jodie Meeks', 'SG'), ('Jae Crowder', 'SF'), ('Samardo Samuels', 'PF'), ('Jan Vesely', 'C')]",1
"[('Nicolas Batum', 'PG'), ('Wayne Ellington', 'SG'), ('John Lucas III', 'SF'), ('Lavoy Allen', 'PF'), ('Charlie Villanueva', 'C')]",1
"[('Norris Cole', 'PG'), ('Tobias Harris', 'SG'), ('Chris Quinn', 'SF'), ('James Johnson', 'PF'), ('Hilton Armstrong', 'C')]",1
"[('Sebastian Telfair', 'PG'), ('Leandro Barbosa', 'SG'), ('Gani Lawal', 'SF'), ('Samardo Samuels', 'PF'), ('Spencer Hawes', 'C')]",1
"[('Ray Allen', 'PG'), ('Caron Butler', 'SG'), ('Brandan Wright', 'SF'), ('Travis Outlaw', 'PF'), ('Tyson Chandler', 'C')]",1
"[('Mo Williams', 'PG'), ('Leandro Barbosa', 'SG'), ('Brian Skinner', 'SF'), ('Taj Gibson', 'PF'), ('Spencer Hawes', 'C')]",1
"[('JR Smith', 'PG'), ('Leandro Barbosa', 'SG'), ('Malcolm Thomas', 'SF'), ('Samardo Samuels', 'PF'), ('Jamaal Magloire', 'C')]",1
"[('Kyle Lowry', 'PG'), ('Marcus Thornton', 'SG'), ('Derrick Favors', 'SF'), ('James Johnson', 'PF'), ('Dwight Howard', 'C')]",1
"[('Pooh Jeter', 'PG'), ('Jodie Meeks', 'SG'), ('Michael Beasley', 'SF'), ('Zach Randolph', 'PF'), ('Jerome Jordan', 'C')]",1
"[('Vince Carter', 'PG'), ('Wayne Ellington', 'SG'), ('Gani Lawal', 'SF'), ('James Johnson', 'PF'), ('LaMarcus Aldridge', 'C')]",1
"[('Jordan Farmar', 'PG'), ('Marcus Thornton', 'SG'), ('Brian Scalabrine', 'SF'), ('Luol Deng', 'PF'), ('Jerome Jordan', 'C')]",1
"[('Nicolas Batum', 'PG'), ('Jodie Meeks', 'SG'), ('Blake Griffin', 'SF'), ('Luol Deng', 'PF'), ('Jerome Jordan', 'C')]",1
"[('Eric Gordon', 'PG'), ('Jeffery Taylor', 'SG'), ('DJ White', 'SF'), ('Travis Outlaw', 'PF'), ('Festus Ezeli', 'C')]",1
"[('Nicolas Batum', 'PG'), ('Jodie Meeks', 'SG'), ('Josh Powell', 'SF'), ('Taj Gibson', 'PF'), ('Jason Smith', 'C')]",1
"[('Nicolas Batum', 'PG'), ('Tobias Harris', 'SG'), ('Matt Carroll', 'SF'), ('Travis Outlaw', 'PF'), ('Jason Smith', 'C')]",1
"[('Eric Gordon', 'PG'), ('Jodie Meeks', 'SG'), ('Blake Griffin', 'SF'), ('Luol Deng', 'PF'), ('Tiago Splitter', 'C')]",1
"[('Vince Carter', 'PG'), ('Jodie Meeks', 'SG'), ('Brian Skinner', 'SF'), ('Travis Outlaw', 'PF'), ('Tyson Chandler', 'C')]",1
"[('Raymond Felton', 'PG'), ('Tobias Harris', 'SG'), ('Lance Thomas', 'SF'), ('Samardo Samuels', 'PF'), ('Jason Smith', 'C')]",1
"[('Steve Blake', 'PG'), ('Jeffery Taylor', 'SG'), ('Malcolm Thomas', 'SF'), ('Samardo Samuels', 'PF'), ('Jamaal Magloire', 'C')]",1
"[('JR Smith', 'PG'), ('Leandro Barbosa', 'SG'), ('Serge Ibaka', 'SF'), ('Luol Deng', 'PF'), ('Tyson Chandler', 'C')]",1
"[('John Wall', 'PG'), ('Leandro Barbosa', 'SG'), ('Zoran Dragic', 'SF'), ('Luol Deng', 'PF'), ('Festus Ezeli', 'C')]",1
"[('Vince Carter', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Josh Powell', 'SF'), ('Luol Deng', 'PF'), ('Tyson Chandler', 'C')]",1
"[('Michael Carter-Williams', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Jason Kapono', 'SF'), ('Travis Outlaw', 'PF'), ('Festus Ezeli', 'C')]",1
"[('John Wall', 'PG'), ('Leandro Barbosa', 'SG'), ('Derrick Favors', 'SF'), ('Lavoy Allen', 'PF'), ('Hilton Armstrong', 'C')]",1
"[('Pooh Jeter', 'PG'), ('Jodie Meeks', 'SG'), ('Thomas Robinson', 'SF'), ('Travis Outlaw', 'PF'), ('Jason Smith', 'C')]",1
"[('Sebastian Telfair', 'PG'), ('Caron Butler', 'SG'), ('Brian Skinner', 'SF'), ('Lavoy Allen', 'PF'), ('Tyson Chandler', 'C')]",1
"[('Vince Carter', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Serge Ibaka', 'SF'), ('Lavoy Allen', 'PF'), ('Jan Vesely', 'C')]",1
"[('Kyle Lowry', 'PG'), ('Caron Butler', 'SG'), ('Jared Cunningham', 'SF'), ('Zach Randolph', 'PF'), ('Jan Vesely', 'C')]",1
"[('Raymond Felton', 'PG'), ('Jeffery Taylor', 'SG'), ('Quincy Pondexter', 'SF'), ('Zach Randolph', 'PF'), ('Donatas Motiejunas', 'C')]",1
"[('Kyle Lowry', 'PG'), ('Jodie Meeks', 'SG'), ('Tornike Shengelia', 'SF'), ('Samardo Samuels', 'PF'), ('Chris Kaman', 'C')]",1
"[('Nicolas Batum', 'PG'), ('Jodie Meeks', 'SG'), ('Joel Freeland', 'SF'), ('Zach Randolph', 'PF'), ('Jan Vesely', 'C')]",1
"[('Kyle Lowry', 'PG'), ('Caron Butler', 'SG'), (""E'Twaun Moore"", 'SF'), ('Travis Outlaw', 'PF'), ('Tyson Chandler', 'C')]",1
"[('Jordan Farmar', 'PG'), ('Caron Butler', 'SG'), ('AJ Price', 'SF'), ('Travis Outlaw', 'PF'), ('Roy Hibbert', 'C')]",1
"[('Sasha Vujacic', 'PG'), ('Tobias Harris', 'SG'), ('Joel Freeland', 'SF'), ('Lavoy Allen', 'PF'), ('Tiago Splitter', 'C')]",1
"[('Eric Gordon', 'PG'), ('Tobias Harris', 'SG'), ('Gani Lawal', 'SF'), ('Luol Deng', 'PF'), ('Charlie Villanueva', 'C')]",1
"[('Jannero Pargo', 'PG'), ('Leandro Barbosa', 'SG'), ('Gani Lawal', 'SF'), ('Travis Outlaw', 'PF'), ('Tyson Chandler', 'C')]",1
"[('Ray Allen', 'PG'), ('Caron Butler', 'SG'), ('Willie Warren', 'SF'), ('Travis Outlaw', 'PF'), ('Timofey Mozgov', 'C')]",1
"[('John Wall', 'PG'), ('Jodie Meeks', 'SG'), ('DJ White', 'SF'), ('James Johnson', 'PF'), ('Dwight Howard', 'C')]",1
"[('Vince Carter', 'PG'), ('Leandro Barbosa', 'SG'), ('Chris Wright', 'SF'), ('Luol Deng', 'PF'), ('Roy Hibbert', 'C')]",1
"[('Raymond Felton', 'PG'), ('Leandro Barbosa', 'SG'), ('Serge Ibaka', 'SF'), ('Lavoy Allen', 'PF'), ('Hilton Armstrong', 'C')]",1
"[('Steve Blake', 'PG'), ('Leandro Barbosa', 'SG'), ('DJ White', 'SF'), ('James Johnson', 'PF'), ('Tiago Splitter', 'C')]",1
"[('James Harden', 'PG'), ('Jeffery Taylor', 'SG'), ('Greg Smith', 'SF'), ('Taj Gibson', 'PF'), ('Hilton Armstrong', 'C')]",1
"[('Sasha Vujacic', 'PG'), ('Jodie Meeks', 'SG'), ('Greg Smith', 'SF'), ('Samardo Samuels', 'PF'), ('Jason Smith', 'C')]",1
"[('Jannero Pargo', 'PG'), ('Tobias Harris', 'SG'), ('Quincy Pondexter', 'SF'), ('Lavoy Allen', 'PF'), ('Charlie Villanueva', 'C')]",1
"[('Kyle Lowry', 'PG'), ('Tobias Harris', 'SG'), ('Udonis Haslem', 'SF'), ('Luol Deng', 'PF'), ('Roy Hibbert', 'C')]",1
"[('Nicolas Batum', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Brian Skinner', 'SF'), ('Luol Deng', 'PF'), ('Chris Kaman', 'C')]",1
"[('Norris Cole', 'PG'), ('Jeffery Taylor', 'SG'), ('Michael Beasley', 'SF'), ('Samardo Samuels', 'PF'), ('Spencer Hawes', 'C')]",1
"[('Norris Cole', 'PG'), ('Wayne Ellington', 'SG'), ('DJ White', 'SF'), ('Samardo Samuels', 'PF'), ('Spencer Hawes', 'C')]",1
"[('Nate Robinson', 'PG'), ('Leandro Barbosa', 'SG'), ('Greg Smith', 'SF'), ('James Johnson', 'PF'), ('Jan Vesely', 'C')]",1
"[('Ray Allen', 'PG'), ('Leandro Barbosa', 'SG'), ('Joel Freeland', 'SF'), ('Travis Outlaw', 'PF'), ('Aaron Gray', 'C')]",1
"[('Nate Robinson', 'PG'), ('Caron Butler', 'SG'), ('DJ White', 'SF'), ('Zach Randolph', 'PF'), ('Timofey Mozgov', 'C')]",1
"[('Raymond Felton', 'PG'), ('Leandro Barbosa', 'SG'), ('Darius Morris', 'SF'), ('Travis Outlaw', 'PF'), ('Robin Lopez', 'C')]",1
"[('Ricky Rubio', 'PG'), ('Marcus Thornton', 'SG'), ('Josh Powell', 'SF'), ('Lavoy Allen', 'PF'), ('Roy Hibbert', 'C')]",1
"[('Michael Carter-Williams', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Chris Quinn', 'SF'), ('James Johnson', 'PF'), ('Jamaal Magloire', 'C')]",1
"[('Pooh Jeter', 'PG'), ('Leandro Barbosa', 'SG'), ('Leon Powe', 'SF'), ('Zach Randolph', 'PF'), ('Jason Smith', 'C')]",1
"[('Sasha Vujacic', 'PG'), ('Jeffery Taylor', 'SG'), ('Greg Smith', 'SF'), ('Luol Deng', 'PF'), ('Aaron Gray', 'C')]",1
"[('John Wall', 'PG'), ('Jeffery Taylor', 'SG'), ('Josh Powell', 'SF'), ('Travis Outlaw', 'PF'), ('Jamaal Magloire', 'C')]",1
"[('Vince Carter', 'PG'), ('Wayne Ellington', 'SG'), ('Al Jefferson', 'SF'), ('Luol Deng', 'PF'), ('Jerome Jordan', 'C')]",1
"[('Michael Carter-Williams', 'PG'), ('Wayne Ellington', 'SG'), ('Chris Quinn', 'SF'), ('Luol Deng', 'PF'), ('Charlie Villanueva', 'C')]",1
"[('Raymond Felton', 'PG'), ('Wayne Ellington', 'SG'), ('Michael Beasley', 'SF'), ('Travis Outlaw', 'PF'), ('LaMarcus Aldridge', 'C')]",1
"[('Michael Carter-Williams', 'PG'), ('Caron Butler', 'SG'), ('Blake Griffin', 'SF'), ('James Johnson', 'PF'), ('Jason Smith', 'C')]",1
"[('Kyle Lowry', 'PG'), ('Wayne Ellington', 'SG'), ('Serge Ibaka', 'SF'), ('Travis Outlaw', 'PF'), ('Festus Ezeli', 'C')]",1
"[('Nate Robinson', 'PG'), ('Wayne Ellington', 'SG'), ('AJ Price', 'SF'), ('Zach Randolph', 'PF'), ('Jason Smith', 'C')]",1
"[('Jordan Farmar', 'PG'), ('Jeffery Taylor', 'SG'), ('Joel Freeland', 'SF'), ('Luol Deng', 'PF'), ('Festus Ezeli', 'C')]",1
"[('Jannero Pargo', 'PG'), ('Marcus Thornton', 'SG'), ('Hedo Turkoglu', 'SF'), ('James Johnson', 'PF'), ('Chris Kaman', 'C')]",1
"[('Sebastian Telfair', 'PG'), ('Wayne Ellington', 'SG'), ('Derrick Favors', 'SF'), ('Luol Deng', 'PF'), ('Jerome Jordan', 'C')]",1
"[('Eric Gordon', 'PG'), ('Wayne Ellington', 'SG'), ('Chris Quinn', 'SF'), ('Luol Deng', 'PF'), ('Spencer Hawes', 'C')]",1
"[('Eric Gordon', 'PG'), ('Wayne Ellington', 'SG'), ('Jon Brockman', 'SF'), ('James Johnson', 'PF'), ('Dwight Howard', 'C')]",1
"[('Mo Williams', 'PG'), ('Tobias Harris', 'SG'), ('Chris Quinn', 'SF'), ('James Johnson', 'PF'), ('Jan Vesely', 'C')]",1
"[('Vince Carter', 'PG'), ('Tobias Harris', 'SG'), ('Blake Griffin', 'SF'), ('Samardo Samuels', 'PF'), ('Jamaal Magloire', 'C')]",1
"[('Raymond Felton', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Jared Cunningham', 'SF'), ('Samardo Samuels', 'PF'), ('Dwight Howard', 'C')]",1
"[('Nicolas Batum', 'PG'), ('Wayne Ellington', 'SG'), ('Josh Powell', 'SF'), ('Lavoy Allen', 'PF'), ('Timofey Mozgov', 'C')]",1
"[('Jordan Farmar', 'PG'), ('Marcus Thornton', 'SG'), ('Gani Lawal', 'SF'), ('Lavoy Allen', 'PF'), ('Timofey Mozgov', 'C')]",1
"[('Michael Carter-Williams', 'PG'), ('Jodie Meeks', 'SG'), ('Derrick Favors', 'SF'), ('James Johnson', 'PF'), ('Jan Vesely', 'C')]",1
"[('Mo Williams', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('DeJuan Blair', 'SF'), ('Samardo Samuels', 'PF'), ('Donatas Motiejunas', 'C')]",1
"[('Raymond Felton', 'PG'), ('Wayne Ellington', 'SG'), ('Tornike Shengelia', 'SF'), ('Samardo Samuels', 'PF'), ('Charlie Villanueva', 'C')]",1
"[('John Wall', 'PG'), ('Wayne Ellington', 'SG'), ('Jon Brockman', 'SF'), ('Taj Gibson', 'PF'), ('Dwight Howard', 'C')]",1
"[('Kyle Lowry', 'PG'), ('Caron Butler', 'SG'), ('Joel Freeland', 'SF'), ('Luol Deng', 'PF'), ('Jan Vesely', 'C')]",1
"[('Steve Blake', 'PG'), ('Tobias Harris', 'SG'), ('Chris Wright', 'SF'), ('Lavoy Allen', 'PF'), ('Festus Ezeli', 'C')]",1
"[('Kyle Lowry', 'PG'), ('Jeffery Taylor', 'SG'), ('Blake Griffin', 'SF'), ('Lavoy Allen', 'PF'), ('Tyson Chandler', 'C')]",1
"[('Raymond Felton', 'PG'), ('Jodie Meeks', 'SG'), ('Darius Morris', 'SF'), ('Taj Gibson', 'PF'), ('Dwight Howard', 'C')]",1
"[('Kyle Lowry', 'PG'), ('Tobias Harris', 'SG'), ('Jason Kapono', 'SF'), ('James Johnson', 'PF'), ('Marcin Gortat', 'C')]",1
"[('Pooh Jeter', 'PG'), ('Leandro Barbosa', 'SG'), ('Noah Vonleh', 'SF'), ('Zach Randolph', 'PF'), ('Aaron Gray', 'C')]",1
"[('Sebastian Telfair', 'PG'), ('Caron Butler', 'SG'), ('Serge Ibaka', 'SF'), ('Samardo Samuels', 'PF'), ('Dexter Pittman', 'C')]",1
"[('Sebastian Telfair', 'PG'), ('Tobias Harris', 'SG'), ('Leon Powe', 'SF'), ('Taj Gibson', 'PF'), ('Spencer Hawes', 'C')]",1
"[('John Wall', 'PG'), ('Marcus Thornton', 'SG'), ('Serge Ibaka', 'SF'), ('Luol Deng', 'PF'), ('Jan Vesely', 'C')]",1
"[('Sasha Vujacic', 'PG'), ('Jeffery Taylor', 'SG'), ('Zoran Dragic', 'SF'), ('Luol Deng', 'PF'), ('Charlie Villanueva', 'C')]",1
"[('Sebastian Telfair', 'PG'), ('Marcus Thornton', 'SG'), ('AJ Price', 'SF'), ('Samardo Samuels', 'PF'), ('Aaron Gray', 'C')]",1
"[('Sebastian Telfair', 'PG'), ('Jodie Meeks', 'SG'), ('Leon Powe', 'SF'), ('James Johnson', 'PF'), ('Dwight Howard', 'C')]",1
"[('Nicolas Batum', 'PG'), ('Wayne Ellington', 'SG'), ('Lance Thomas', 'SF'), ('Luol Deng', 'PF'), ('Charlie Villanueva', 'C')]",1
"[('Michael Carter-Williams', 'PG'), ('Jeffery Taylor', 'SG'), ('Chris Quinn', 'SF'), ('Zach Randolph', 'PF'), ('Jamaal Magloire', 'C')]",1
"[('Vince Carter', 'PG'), ('Caron Butler', 'SG'), ('Matt Carroll', 'SF'), ('James Johnson', 'PF'), ('Jason Smith', 'C')]",1
"[('Steve Blake', 'PG'), ('Tobias Harris', 'SG'), ('Darius Morris', 'SF'), ('Travis Outlaw', 'PF'), ('Jason Smith', 'C')]",1
"[('John Wall', 'PG'), ('Wayne Ellington', 'SG'), ('Hedo Turkoglu', 'SF'), ('Samardo Samuels', 'PF'), ('Marcin Gortat', 'C')]",1
"[('Eric Gordon', 'PG'), ('Wayne Ellington', 'SG'), ('Jon Brockman', 'SF'), ('Luol Deng', 'PF'), ('Tiago Splitter', 'C')]",1
"[('John Wall', 'PG'), ('Caron Butler', 'SG'), ('Greg Smith', 'SF'), ('Lavoy Allen', 'PF'), ('Marcin Gortat', 'C')]",1
"[('Michael Carter-Williams', 'PG'), ('Leandro Barbosa', 'SG'), ('Darius Morris', 'SF'), ('Zach Randolph', 'PF'), ('Aaron Gray', 'C')]",1
"[('Mo Williams', 'PG'), ('Jodie Meeks', 'SG'), ('AJ Price', 'SF'), ('James Johnson', 'PF'), ('Festus Ezeli', 'C')]",1
"[('JR Smith', 'PG'), ('Jeffery Taylor', 'SG'), ('Zoran Dragic', 'SF'), ('Luol Deng', 'PF'), ('Dwight Howard', 'C')]",1
"[('Steve Blake', 'PG'), ('Caron Butler', 'SG'), ('Josh Powell', 'SF'), ('Zach Randolph', 'PF'), ('Robin Lopez', 'C')]",1
"[('Raymond Felton', 'PG'), ('Wayne Ellington', 'SG'), ('Josh Powell', 'SF'), ('Travis Outlaw', 'PF'), ('LaMarcus Aldridge', 'C')]",1
"[('Sebastian Telfair', 'PG'), ('Marcus Thornton', 'SG'), ('Gani Lawal', 'SF'), ('Travis Outlaw', 'PF'), ('Dexter Pittman', 'C')]",1
"[('John Wall', 'PG'), ('Wayne Ellington', 'SG'), ('Jon Brockman', 'SF'), ('Luol Deng', 'PF'), ('Jamaal Magloire', 'C')]",1
"[('Eric Gordon', 'PG'), ('Jeffery Taylor', 'SG'), ('Thomas Robinson', 'SF'), ('Lavoy Allen', 'PF'), ('Dwight Howard', 'C')]",1
"[('John Wall', 'PG'), ('Tobias Harris', 'SG'), ('Craig Brackins', 'SF'), ('Lavoy Allen', 'PF'), ('Aaron Gray', 'C')]",1
"[('Mo Williams', 'PG'), ('Marcus Thornton', 'SG'), ('Serge Ibaka', 'SF'), ('Luol Deng', 'PF'), ('Jan Vesely', 'C')]",1
"[('Jannero Pargo', 'PG'), ('Wayne Ellington', 'SG'), ('Greg Smith', 'SF'), ('Taj Gibson', 'PF'), ('Charlie Villanueva', 'C')]",1
"[('Ray Allen', 'PG'), ('Marcus Thornton', 'SG'), ('Matt Carroll', 'SF'), ('Taj Gibson', 'PF'), ('LaMarcus Aldridge', 'C')]",1
"[('Nicolas Batum', 'PG'), ('Tobias Harris', 'SG'), ('Matt Carroll', 'SF'), ('Lavoy Allen', 'PF'), ('Hilton Armstrong', 'C')]",1
"[('Nate Robinson', 'PG'), ('Jodie Meeks', 'SG'), ('Derrick Favors', 'SF'), ('Travis Outlaw', 'PF'), ('Timofey Mozgov', 'C')]",1
"[('JR Smith', 'PG'), ('Jodie Meeks', 'SG'), (""E'Twaun Moore"", 'SF'), ('Luol Deng', 'PF'), ('Robin Lopez', 'C')]",1
"[('Sebastian Telfair', 'PG'), ('Leandro Barbosa', 'SG'), ('Brandan Wright', 'SF'), ('Luol Deng', 'PF'), ('Jason Smith', 'C')]",1
